datadate,permno,ticker,comnam,ret_fwd_1
2019-12-31,10516,ADM,ARCHER DANIELS MIDLAND CO,-0.035604
2019-12-31,11850,XOM,EXXON MOBIL CORP,-0.1110739999999999
2019-12-31,12073,PBCT,PEOPLES UNITED FINANCIAL INC,-0.078371
2019-12-31,12872,MPC,MARATHON PETROLEUM CORP,-0.096736
2019-12-31,13641,FANG,DIAMONDBACK ENERGY INC,-0.200094
2019-12-31,13936,PVH,P V H CORP,-0.172294
2019-12-31,14541,CVX,CHEVRON CORP NEW,-0.112245
2019-12-31,14889,CFG,CITIZENS FINANCIAL GROUP INC,-0.073696
2019-12-31,15069,MRO,MARATHON OIL CORP,-0.164039
2019-12-31,15408,KHC,KRAFT HEINZ CO,-0.0924919999999999
2019-12-31,16851,DD,DUPONT DE NEMOURS INC,-0.204104
2019-12-31,17005,CVS,C V S HEALTH CORP,-0.081661
2019-12-31,21186,WRK,WESTROCK CO,-0.0924209999999999
2019-12-31,21776,EXC,EXELON CORP,0.0425689999999999
2019-12-31,25081,CMA,COMERICA INC,-0.148896
2019-12-31,25785,F,FORD MOTOR CO DEL,-0.036784
2019-12-31,32803,HFC,HOLLYFRONTIER CORP,-0.115479
2019-12-31,35044,RF,REGIONS FINANCIAL CORP NEW,-0.093957
2019-12-31,35554,MTB,M & T BANK CORP,-0.008546
2019-12-31,38703,WFC,WELLS FARGO & CO NEW,-0.128809
2019-12-31,39490,APA,APACHE CORP,0.080763
2019-12-31,40125,DXC,D X C TECHNOLOGY CO,-0.153202
2019-12-31,42906,HBAN,HUNTINGTON BANCSHARES INC,-0.101433
2019-12-31,49015,LNC,LINCOLN NATIONAL CORP,-0.0712879999999999
2019-12-31,49656,BK,BANK OF NEW YORK MELLON CORP,-0.1054129999999999
2019-12-31,59248,TAP,MOLSON COORS BREWING CO,0.029869
2019-12-31,60599,CTL,CENTURYLINK INC,0.0327649999999999
2019-12-31,60986,NWL,NEWELL BRANDS INC,0.014829
2019-12-31,61815,NBL,NOBLE ENERGY INC,-0.205406
2019-12-31,64995,KEY,KEYCORP NEW,-0.0768929999999999
2019-12-31,69550,MYL,MYLAN N V,0.064372
2019-12-31,71175,UNM,UNUM GROUP,-0.076231
2019-12-31,72726,STT,STATE STREET CORP,-0.045169
2019-12-31,75034,BKR,BAKER HUGHES CO,-0.149174
2019-12-31,77182,PRGO,PERRIGO CO PLC,0.102842
2019-12-31,77462,M,MACYS INC,-0.063065
2019-12-31,81774,FCX,FREEPORT MCMORAN INC,-0.151452
2019-12-31,84032,NOV,NATIONAL OILWELL VARCO INC,-0.178545
2019-12-31,84129,ZION,ZIONS BANCORPORATION N A,-0.125144
2019-12-31,87137,DVN,DEVON ENERGY CORP NEW,-0.1649499999999999
2019-12-31,89258,PRU,PRUDENTIAL FINANCIAL INC,-0.02989
2019-12-31,90386,MOS,MOSAIC CO NEW,-0.084479
2019-12-31,92239,CXO,CONCHO RESOURCES INC,-0.135935
