datadate,permno,ticker,comnam,ret_fwd_1
2014-12-31,66157,USB,U S BANCORP DEL,-0.067631
2014-12-31,10145,HON,HONEYWELL INTERNATIONAL INC,-0.021617
2014-12-31,21573,IP,INTERNATIONAL PAPER CO,-0.017171
2014-12-31,58246,NTRS,NORTHERN TRUST CORP,-0.02997
2014-12-31,23819,HAL,HALLIBURTON CO,0.016781
2014-12-31,76744,VRTX,VERTEX PHARMACEUTICALS INC,-0.072896
2014-12-31,82307,DVA,DAVITA HEALTHCARE PARTNERS INC,-0.008978
2014-12-31,43449,MCD,MCDONALDS CORP,-0.013447
2014-12-31,21792,CNP,CENTERPOINT ENERGY INC,-0.014511
2014-12-31,77274,GILD,GILEAD SCIENCES INC,0.112137
2014-12-31,83435,YHOO,YAHOO INC,-0.129083
2014-12-31,18542,CAT,CATERPILLAR INC,-0.11865
2014-12-31,62308,TMK,TORCHMARK CORP,-0.075688
2014-12-31,89014,COL,ROCKWELL COLLINS INC,0.013494
2014-12-31,76712,AES,A E S CORP,-0.105301
2014-12-31,75819,VTR,VENTAS INC,0.116049
2014-12-31,19350,DE,DEERE & CO,-0.037075
2014-12-31,89195,PFG,PRINCIPAL FINANCIAL GROUP INC,-0.096457
2014-12-31,63765,SWN,SOUTHWESTERN ENERGY CO,-0.091609
2014-12-31,17478,MHFI,MCGRAW HILL FINANCIAL INC,0.00517
2014-12-31,19393,BMY,BRISTOL MYERS SQUIBB CO,0.021006
2014-12-31,79545,BWA,BORGWARNER INC,-0.017107
2014-12-31,80080,EMN,EASTMAN CHEMICAL CO,-0.065515
2014-12-31,14008,AMGN,AMGEN INC,-0.044133
2014-12-31,70500,CCE,COCA COLA ENTERPRISES INC NEW,-0.047942
2014-12-31,10909,CERN,CERNER CORP,0.026137
2014-12-31,11308,KO,COCA COLA CO,-0.02487
2014-12-31,77668,ESRX,EXPRESS SCRIPTS HOLDING CO,-0.04677
2014-12-31,30940,FLS,FLOWSERVE CORP,-0.089253
2014-12-31,77702,SBUX,STARBUCKS CORP,0.066789
2014-12-31,24942,RTN,RAYTHEON CO,-0.069474
2014-12-31,56573,ITW,ILLINOIS TOOL WORKS INC,-0.017001
2014-12-31,56274,CAG,CONAGRA INC,-0.016538
2014-12-31,85348,YUM,YUM BRANDS INC,-0.002196
2014-12-31,17750,KMB,KIMBERLY CLARK CORP,-0.065605
2014-12-31,21371,CAH,CARDINAL HEALTH INC,0.030472
2014-12-31,24205,NEE,NEXTERA ENERGY INC,0.027754
2014-12-31,60943,LEG,LEGGETT & PLATT INC,0.000469
2014-12-31,72726,STT,STATE STREET CORP,-0.089045
2014-12-31,86136,SRE,SEMPRA ENERGY,0.005029
2014-12-31,86799,CNX,CONSOL ENERGY INC,-0.143744
2014-12-31,23536,WEC,WISCONSIN ENERGY CORP,0.057452
2014-12-31,88590,DNB,DUN & BRADSTREET CORP DEL NEW,-0.048363
2014-12-31,61815,NBL,NOBLE ENERGY INC,0.006536
2014-12-31,49373,HRB,BLOCK H & R INC,0.017815
2014-12-31,48506,MCO,MOODYS CORP,-0.046759
2014-12-31,12060,GE,GENERAL ELECTRIC CO,-0.05461
2014-12-31,25785,F,FORD MOTOR CO DEL,-0.04129
2014-12-31,76201,XLNX,XILINX INC,-0.108917
2014-12-31,12490,IBM,INTERNATIONAL BUSINESS MACHS COR,-0.04444
2014-12-31,79637,UHS,UNIVERSAL HEALTH SERVICES INC,-0.078465
2014-12-31,13407,FB,FACEBOOK INC,-0.027044
2014-12-31,77338,ROP,ROPER INDUSTRIES INC NEW,-0.011257
2014-12-31,13356,PSX,PHILLIPS 66,-0.019247
2014-12-31,78987,MCHP,MICROCHIP TECHNOLOGY INC,-0.000222
2014-12-31,92602,PM,PHILIP MORRIS INTERNATIONAL INC,-0.014856
2014-12-31,23229,CMS,C M S ENERGY CORP,0.085755
