datadate,permno,ticker,comnam,ret_fwd_1
2016-12-31,13168,TRIP,TRIPADVISOR INC,0.140424
2016-12-31,15797,CSRA,C S R A INC,-0.026154
2016-12-31,24459,PBI,PITNEY BOWES INC,0.047658
2016-12-31,49373,HRB,BLOCK H & R INC,-0.066951
2016-12-31,64282,LB,L BRANDS INC,-0.08591
2016-12-31,76744,VRTX,VERTEX PHARMACEUTICALS INC,0.165203
2016-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,-0.028629
2016-12-31,81540,ABC,AMERISOURCEBERGEN CORP,0.115855
2016-12-31,88446,ILMN,ILLUMINA INC,0.2499909999999999
2016-12-31,89002,ADS,ALLIANCE DATA SYSTEMS CORP,-0.000925
2016-12-31,91068,CMG,CHIPOTLE MEXICAN GRILL INC,0.11653
2016-12-31,91392,WYN,WYNDHAM WORLDWIDE CORP,0.034823
2016-12-31,91416,HBI,HANESBRANDS INC,0.098812
