datadate,permno,ticker,comnam,ret_fwd_1
2015-12-31,86339,CCI,CROWN CASTLE INTL CORP NEW,-0.002992
2015-12-31,45751,MMC,MARSH & MCLENNAN COS INC,-0.032742
2015-12-31,91461,WU,WESTERN UNION CO,-0.004008
2015-12-31,38156,WMB,WILLIAMS COS,-0.249127
2015-12-31,77768,PX,PRAXAIR INC,-0.023538
2015-12-31,91392,WYN,WYNDHAM WORLDWIDE CORP,-0.106776
2015-12-31,21573,IP,INTERNATIONAL PAPER CO,-0.092673
2015-12-31,89617,EQIX,EQUINIX INC,0.026917
2015-12-31,48725,UNP,UNION PACIFIC CORP,-0.079384
2015-12-31,91063,VIAB,VIACOM INC NEW,0.108744
2015-12-31,91650,SE,SPECTRA ENERGY CORP,0.146517
2015-12-31,86946,RAI,REYNOLDS AMERICAN INC,0.08224
2015-12-31,92121,DFS,DISCOVER FINANCIAL SERVICES,-0.1461279999999999
2015-12-31,69550,MYL,MYLAN N V,-0.025623
2015-12-31,89508,KMX,CARMAX INC,-0.181497
2015-12-31,39917,WY,WEYERHAEUSER CO,-0.145864
2015-12-31,12650,KSU,KANSAS CITY SOUTHERN,-0.050857
2015-12-31,17144,GIS,GENERAL MILLS INC,-0.012414
2015-12-31,90441,FOXA,TWENTY FIRST CENTURY FOX INC,-0.007096
2015-12-31,85753,VRSN,VERISIGN INC,-0.134715
2015-12-31,22779,MSI,MOTOROLA SOLUTIONS INC,-0.024644
2015-12-31,21020,AAL,AMERICAN AIRLINES GROUP INC,-0.079439
2015-12-31,12052,GD,GENERAL DYNAMICS CORP,-0.0212119999999999
2015-12-31,92611,V,VISA INC,-0.039559
2015-12-31,85593,AMG,AFFILIATED MANAGERS GROUP INC,-0.160153
2015-12-31,11703,DD,DU PONT E I DE NEMOURS & CO,-0.2079079999999999
2015-12-31,10696,FISV,FISERV INC,0.033795
2015-12-31,24459,PBI,PITNEY BOWES INC,-0.051916
2015-12-31,83906,SRCL,STERICYCLE INC,-0.002173
2015-12-31,77157,OI,OWENS ILL INC,-0.257276
2015-12-31,62148,CSX,C S X CORP,-0.113009
2015-12-31,60506,PCAR,PACCAR INC,0.035132
2015-12-31,61621,PAYX,PAYCHEX INC,-0.087262
2015-12-31,60943,LEG,LEGGETT & PLATT INC,-0.012237
2015-12-31,84769,APH,AMPHENOL CORP NEW,-0.051029
2015-12-31,89393,NFLX,NETFLIX INC,-0.1971619999999999
2015-12-31,24766,NOC,NORTHROP GRUMMAN CORP,-0.019961
2015-12-31,85663,URI,UNITED RENTALS INC,-0.3396369999999999
2015-12-31,11955,WM,WASTE MANAGEMENT INC DEL,-0.00797
2015-12-31,56274,CAG,CONAGRA INC,-0.006504
2015-12-31,14008,AMGN,AMGEN INC,-0.059239
2015-12-31,28222,APD,AIR PRODUCTS & CHEMICALS INC,-0.026232
2015-12-31,87717,EXPD,EXPEDITORS INTERNATIONAL WA INC,0.000343
2015-12-31,19166,FMC,F M C CORP,-0.087245
2015-12-31,21371,CAH,CARDINAL HEALTH INC,-0.088596
2015-12-31,77668,ESRX,EXPRESS SCRIPTS HOLDING CO,-0.1778829999999999
2015-12-31,81655,DRI,DARDEN RESTAURANTS INC,-0.001357
2015-12-31,87267,BLK,BLACKROCK INC,-0.077217
2015-12-31,89525,CMCSA,COMCAST CORP NEW,-0.0084289999999999
2015-12-31,64311,NSC,NORFOLK SOUTHERN CORP,-0.1666679999999999
2015-12-31,85926,SEE,SEALED AIR CORP NEW,-0.091356
2015-12-31,19350,DE,DEERE & CO,0.009602
2015-12-31,56573,ITW,ILLINOIS TOOL WORKS INC,-0.0282609999999999
2015-12-31,75819,VTR,VENTAS INC,-0.01977
2015-12-31,88436,ENDP,ENDO INTERNATIONAL PLC,-0.094024
2015-12-31,10145,HON,HONEYWELL INTERNATIONAL INC,-0.003672
2015-12-31,46703,HST,HOST HOTELS & RESORTS INC,-0.097232
2015-12-31,14601,NAVI,NAVIENT CORP,-0.1651649999999999
2015-12-31,17750,KMB,KIMBERLY CLARK CORP,0.008698
2015-12-31,64186,CI,CIGNA CORP,-0.087095
2015-12-31,70500,CCE,COCA COLA ENTERPRISES INC NEW,-0.057371
2015-12-31,79637,UHS,UNIVERSAL HEALTH SERVICES INC,-0.057427
2015-12-31,91233,MA,MASTERCARD INC,-0.083707
2015-12-31,77418,TWX,TIME WARNER INC NEW,0.0891219999999999
2015-12-31,85257,AME,AMETEK INC NEW,-0.122138
2015-12-31,93089,VRSK,VERISK ANALYTICS INC,-0.050568
2015-12-31,12558,KMI,KINDER MORGAN INC,0.1108249999999999
2015-12-31,86136,SRE,SEMPRA ENERGY,0.0077709999999999
2015-12-31,18542,CAT,CATERPILLAR INC,-0.072937
2015-12-31,70033,HOG,HARLEY DAVIDSON INC,-0.118849
2015-12-31,43449,MCD,MCDONALDS CORP,0.0476399999999999
2015-12-31,17830,UTX,UNITED TECHNOLOGIES CORP,-0.087328
2015-12-31,24942,RTN,RAYTHEON CO,0.035072
2015-12-31,58683,LUV,SOUTHWEST AIRLINES CO,-0.126435
2015-12-31,90993,ICE,INTERCONTINENTALEXCHANGE GRP INC,0.029323
2015-12-31,76639,TSS,TOTAL SYSTEM SERVICES INC,-0.1936739999999999
2015-12-31,77702,SBUX,STARBUCKS CORP,0.012227
2015-12-31,34032,MAS,MASCO CORP,-0.064234
2015-12-31,42877,JBHT,HUNT J B TRANSPORT SERVICES INC,-0.009097
2015-12-31,23536,WEC,W E C ENERGY GROUP INC,0.0762979999999999
2015-12-31,82307,DVA,DAVITA HEALTHCARE PARTNERS INC,-0.037254
2015-12-31,90829,CF,C F INDUSTRIES HOLDINGS INC,-0.264986
2015-12-31,20626,DOW,DOW CHEMICAL CO,-0.184249
2015-12-31,26825,K,KELLOGG CO,0.016089
2015-12-31,88853,FLR,FLUOR CORP NEW,-0.049444
2015-12-31,12490,IBM,INTERNATIONAL BUSINESS MACHS COR,-0.093328
2015-12-31,19393,BMY,BRISTOL MYERS SQUIBB CO,-0.09648
2015-12-31,66157,USB,U S BANCORP DEL,-0.061267
2015-12-31,23229,CMS,C M S ENERGY CORP,0.0775049999999999
2015-12-31,58246,NTRS,NORTHERN TRUST CORP,-0.138954
2015-12-31,64390,PGR,PROGRESSIVE CORP OH,-0.017396
2015-12-31,68857,CVC,CABLEVISION SYSTEMS CORP,0.000213
2015-12-31,11308,KO,COCA COLA CO,-0.001031
2015-12-31,38762,NI,NISOURCE INC,0.0767839999999999
2015-12-31,80080,EMN,EASTMAN CHEMICAL CO,-0.09342
2015-12-31,88446,ILMN,ILLUMINA INC,-0.1772079999999999
2015-12-31,25320,CPB,CAMPBELL SOUP CO,0.079291
2015-12-31,37584,BEN,FRANKLIN RESOURCES INC,-0.058764
2015-12-31,92602,PM,PHILIP MORRIS INTERNATIONAL INC,0.023788
2015-12-31,24205,NEE,NEXTERA ENERGY INC,0.075172
2015-12-31,89195,PFG,PRINCIPAL FINANCIAL GROUP INC,-0.15528
2015-12-31,21792,CNP,CENTERPOINT ENERGY INC,-0.026788
2015-12-31,85348,YUM,YUM BRANDS INC,-0.0031119999999999
2015-12-31,25785,F,FORD MOTOR CO DEL,-0.124302
2015-12-31,18411,SO,SOUTHERN CO,0.045423
2015-12-31,48506,MCO,MOODYS CORP,-0.11172
2015-12-31,13788,ZTS,ZOETIS INC,-0.099745
2015-12-31,72726,STT,STATE STREET CORP,-0.1602869999999999
2015-12-31,26403,DIS,DISNEY WALT CO,-0.088223
2015-12-31,76712,AES,A E S CORP,0.0040799999999999
2015-12-31,13721,ABBV,ABBVIE INC,-0.063739
2015-12-31,23579,TXT,TEXTRON INC,-0.185532
2015-12-31,46578,CLX,CLOROX CO,0.023475
2015-12-31,88590,DNB,DUN & BRADSTREET CORP DEL NEW,-0.053117
2015-12-31,17478,MHFI,MCGRAW HILL FINANCIAL INC,-0.137653
2015-12-31,25419,WHR,WHIRLPOOL CORP,-0.085073
2015-12-31,34833,OXY,OCCIDENTAL PETROLEUM CORP,0.017945
2015-12-31,77338,ROP,ROPER TECHNOLOGIES INC,-0.072917
