datadate,permno,ticker,comnam,ret_fwd_1
2018-12-31,10516,ADM,ARCHER DANIELS MIDLAND CO,0.0938239999999999
2018-12-31,11850,XOM,EXXON MOBIL CORP,0.072544
2018-12-31,12308,CHTR,CHARTER COMMUNICATIONS INC NEW,0.159601
2018-12-31,12558,KMI,KINDER MORGAN INC,0.187757
2018-12-31,13928,COP,CONOCOPHILLIPS,0.083546
2018-12-31,14541,CVX,CHEVRON CORP NEW,0.051765
2018-12-31,14889,CFG,CITIZENS FINANCIAL GROUP INC,0.149599
2018-12-31,15069,MRO,MARATHON OIL CORP,0.0990159999999999
2018-12-31,15707,HPE,HEWLETT PACKARD ENTERPRISE CO,0.178067
2018-12-31,16851,DWDP,DOWDUPONT INC,0.004071
2018-12-31,17005,CVS,C V S HEALTH CORP,0.005989
2018-12-31,17830,UTX,UNITED TECHNOLOGIES CORP,0.106747
2018-12-31,19502,WBA,WALGREENS BOOTS ALLIANCE INC,0.055415
2018-12-31,20482,ABT,ABBOTT LABORATORIES,0.011311
2018-12-31,21776,EXC,EXELON CORP,0.05688
2018-12-31,21936,PFE,PFIZER INC,-0.021344
2018-12-31,23085,SCG,SCANA CORP NEW,
2018-12-31,23473,CINF,CINCINNATI FINANCIAL CORP,0.045691
2018-12-31,24205,NEE,NEXTERA ENERGY INC,0.027586
2018-12-31,26403,DIS,DISNEY WALT CO,0.014954
2018-12-31,26710,L,LOEWS CORP,0.050185
2018-12-31,27959,DUK,DUKE ENERGY CORP NEW,0.015049
2018-12-31,27983,XRX,XEROX CORP,0.425532
2018-12-31,28484,HES,HESS CORP,0.331233
2018-12-31,32707,HP,HELMERICH & PAYNE INC,0.165818
2018-12-31,32803,HFC,HOLLYFRONTIER CORP,0.1000129999999999
2018-12-31,35044,RF,REGIONS FINANCIAL CORP NEW,0.131682
2018-12-31,35554,MTB,M & T BANK CORP,0.147484
2018-12-31,38703,WFC,WELLS FARGO & CO NEW,0.0690809999999999
2018-12-31,42585,SJM,SMUCKER J M CO,0.1197309999999999
2018-12-31,42906,HBAN,HUNTINGTON BANCSHARES INC,0.108638
2018-12-31,44206,ES,EVERSOURCE ENERGY,0.06509
2018-12-31,47896,JPM,JPMORGAN CHASE & CO,0.066329
2018-12-31,52329,JEC,JACOBS ENGINEERING GROUP INC,0.10635
2018-12-31,57904,AFL,AFLAC INC,0.044871
2018-12-31,59328,INTC,INTEL CORP,0.0019489999999999
2018-12-31,59408,BAC,BANK OF AMERICA CORP,0.153338
2018-12-31,59459,TRV,TRAVELERS COMPANIES INC,0.046251
2018-12-31,60097,MDT,MEDTRONIC PLC,-0.030354
2018-12-31,60442,PNC,P N C FINANCIAL SERVICES GRP INC,0.055295
2018-12-31,60599,CTL,CENTURYLINK INC,0.009121
2018-12-31,61815,NBL,NOBLE ENERGY INC,0.188732
2018-12-31,62092,TMO,THERMO FISHER SCIENTIFIC INC,0.0956699999999999
2018-12-31,62308,TMK,TORCHMARK CORP,0.1238899999999999
2018-12-31,64995,KEY,KEYCORP NEW,0.112244
2018-12-31,66093,T,A T & T INC,0.0690279999999999
2018-12-31,66157,USB,U S BANCORP DEL,0.117375
2018-12-31,68144,STI,SUNTRUST BANKS INC,0.175933
2018-12-31,69032,MS,MORGAN STANLEY DEAN WITTER & CO,0.0723009999999999
2018-12-31,70519,C,CITIGROUP INC,0.236087
2018-12-31,71563,BBT,B B & T CORP,0.1244
2018-12-31,75034,BHGE,BAKER HUGHES INC NEW,0.094179
2018-12-31,76076,CSCO,CISCO SYSTEMS INC,0.096908
2018-12-31,77462,M,MACYS INC,-0.118957
2018-12-31,78916,AGN,ALLERGAN PLC,0.075111
2018-12-31,79323,ALL,ALLSTATE CORP,0.061315
2018-12-31,81055,COF,CAPITAL ONE FINANCIAL CORP,0.0640459999999999
2018-12-31,82303,RE,EVEREST RE GROUP LTD,0.0038239999999999
2018-12-31,84032,NOV,NATIONAL OILWELL VARCO INC,0.144982
2018-12-31,84129,ZION,ZIONS BANCORPORATION N A,0.166039
2018-12-31,86868,GS,GOLDMAN SACHS GROUP INC,0.183234
2018-12-31,89179,ANTM,ANTHEM INC,0.151614
2018-12-31,89525,CMCSA,COMCAST CORP NEW,0.071909
2018-12-31,90038,AIZ,ASSURANT INC,0.0756059999999999
2018-12-31,90386,MOS,MOSAIC CO NEW,0.103001
