datadate,permno,ticker,comnam,ret_fwd_1
2016-12-31,10516,ADM,ARCHER DANIELS MIDLAND CO,-0.030849
2016-12-31,11404,ED,CONSOLIDATED EDISON INC,0.008693
2016-12-31,11674,DTE,D T E ENERGY CO,0.00092
2016-12-31,13688,PCG,P G & E CORP,0.0180299999999999
2016-12-31,13936,PVH,P V H CORP,0.039161
2016-12-31,14541,CVX,CHEVRON CORP NEW,-0.054351
2016-12-31,15408,KHC,KRAFT HEINZ CO,0.022161
2016-12-31,21207,NEM,NEWMONT MINING CORP,0.064466
2016-12-31,21776,EXC,EXELON CORP,0.010589
2016-12-31,22293,GLW,CORNING INC,0.091071
2016-12-31,23085,SCG,SCANA CORP NEW,-0.0629
2016-12-31,23473,CINF,CINCINNATI FINANCIAL CORP,-0.068651
2016-12-31,24109,AEP,AMERICAN ELECTRIC POWER CO INC,0.017071
2016-12-31,24985,AEE,AMEREN CORP,0.0032219999999999
2016-12-31,27959,DUK,DUKE ENERGY CORP NEW,0.011453
2016-12-31,27991,PNW,PINNACLE WEST CAPITAL CORP,0.002868
2016-12-31,38762,NI,NISOURCE INC,0.009989
2016-12-31,50017,RRC,RANGE RESOURCES CORP,-0.059189
2016-12-31,77730,TSN,TYSON FOODS INC,0.017596
2016-12-31,81774,FCX,FREEPORT MCMORAN INC,0.26192
2016-12-31,83435,YHOO,YAHOO INC,0.1392429999999999
2016-12-31,85792,PWR,QUANTA SERVICES INC,0.029442
