symbol,company,year_month,signal,weighted_sentiment_score,avg_sentiment_score,article_count,positive_count,negative_count,neutral_count,effective_article_count
AMGN,Amgen,2023-02,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-03,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-04,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-05,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-06,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-07,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-08,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-09,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-10,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-11,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2023-12,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-01,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-02,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-03,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-04,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-05,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-06,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-07,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-08,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-09,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-10,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-11,hold,0.0,0.0,0,0,0,0,0.0
AMGN,Amgen,2024-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-02,hold,-0.0011,-0.0015,1,0,0,1,0.74
APH,Amphenol,2015-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2015-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-10,sell,-0.2734,-0.4478,2,0,1,1,0.64
APH,Amphenol,2016-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2016-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2017-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2018-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2019-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2020-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2021-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2022-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2023-12,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-01,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-02,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-03,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-04,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-05,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-06,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-07,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-08,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-09,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-10,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-11,hold,0.0,0.0,0,0,0,0,0.0
APH,Amphenol,2024-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-01,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2015-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-01,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2016-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-01,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2017-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-01,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2018-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-01,sell,-0.4599,-0.619,1,0,1,0,0.74
ADI,Analog Devices,2019-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2019-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-01,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2020-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-01,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2021-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-01,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2022-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-01,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-08,sell,-0.4075,-0.8999,1,0,1,0,0.45
ADI,Analog Devices,2023-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2023-12,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-01,hold,0.0633,0.9177,1,1,0,0,0.07
ADI,Analog Devices,2024-02,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-03,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-04,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-05,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-06,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-07,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-08,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-09,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-10,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-11,hold,0.0,0.0,0,0,0,0,0.0
ADI,Analog Devices,2024-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-07,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-08,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-09,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-10,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-11,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2015-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-07,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-08,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-09,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-10,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-11,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2016-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-07,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-08,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-09,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-10,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-11,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2017-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-07,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-08,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-09,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-10,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-11,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2018-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-07,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-08,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-09,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-10,hold,0.0363,0.2901,1,0,0,1,0.13
ANSS,Ansys,2019-11,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2019-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-07,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-08,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-09,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-10,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-11,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2020-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-07,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-08,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-09,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-10,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-11,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2021-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-07,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-08,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-09,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-10,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-11,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2022-12,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2023-01,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2023-02,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2023-03,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2023-04,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2023-05,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2023-06,hold,0.0,0.0,0,0,0,0,0.0
ANSS,Ansys,2023-07,hold,0.0,0.0,0,0,0,0,0.0
