permno,date,ticker,weighted_mean_recommendation,recommendation_change,unweighted_mean_recommendation,unweighted_change,num_recommendations,effective_recommendation_count
10104,2018-06-30,ORCL,-0.5,-0.5,-0.25,-0.25,4,1.4480809835703838
10104,2018-09-30,ORCL,0.5520447568369061,1.052044756836906,2.0,2.25,1,0.27602237841845306
10104,2018-10-31,ORCL,0.0,-0.5520447568369061,0.0,-2.0,2,0.472667678003819
10104,2018-11-30,ORCL,0.25,0.25,1.0,1.0,1,0.25
10104,2019-01-31,ORCL,0.11321545803298831,-0.13678454196701167,0.3333333333333333,-0.6666666666666667,3,0.4528618321319533
10104,2019-02-28,ORCL,0.25,0.13678454196701167,1.0,0.6666666666666667,1,0.25
10104,2019-03-31,ORCL,-0.08582852890540016,-0.33582852890540016,0.5,-0.5,4,1.4551726085606664
10104,2019-06-30,ORCL,0.0,0.08582852890540016,0.0,-0.5,1,0.3047534135511189
10104,2019-07-31,ORCL,0.0,0.0,0.0,0.0,1,0.410167678003819
10104,2019-08-31,ORCL,0.0,0.0,0.0,0.0,1,0.05660772901649415
10104,2019-10-31,ORCL,0.0,0.0,0.0,0.0,1,0.0928746430710593
10104,2019-11-30,ORCL,0.0,0.0,0.0,0.0,1,0.18574928614211855
10104,2019-12-31,ORCL,-0.13801118920922653,-0.13801118920922653,-1.0,-1.0,1,0.13801118920922653
10104,2020-03-31,ORCL,-0.6319115588286789,-0.4939003696194524,-1.3333333333333333,-0.33333333333333326,3,0.5186961007956905
10104,2020-04-30,ORCL,-0.0625,0.5694115588286789,-0.5,0.8333333333333333,2,0.8054971445684742
10104,2020-06-30,ORCL,0.0,0.0625,0.0,0.5,2,0.40548064276270224
10104,2020-07-31,ORCL,0.0,0.0,0.0,0.0,1,0.6729500963161781
10104,2020-09-30,ORCL,-1.6206447558188446,-1.6206447558188446,-1.25,-1.25,4,1.4255738949151506
10104,2020-11-30,ORCL,-0.5,1.1206447558188446,-1.0,0.25,1,0.5
10104,2020-12-31,ORCL,-0.5520447568369061,-0.052044756836906125,-0.6666666666666666,0.33333333333333337,3,0.6049952139853845
10104,2021-01-31,ORCL,0.29531021889645737,0.8473549757333635,0.0,0.6666666666666666,2,0.44768692567201684
10104,2021-03-31,ORCL,-0.07618835338777971,-0.3714985722842371,-0.25,-0.25,4,1.1370768181055988
10104,2021-04-30,ORCL,0.45286183213195336,0.529050185519733,0.3333333333333333,0.5833333333333333,3,1.3158913422677256
10104,2021-05-31,ORCL,0.08411876203952226,-0.3687430700924311,0.0,-0.3333333333333333,3,0.3773562861185668
10104,2021-08-31,ORCL,0.27602237841845306,0.1919036163789308,2.0,2.0,1,0.13801118920922653
10104,2021-11-30,ORCL,-0.25,-0.526022378418453,-0.5,-2.5,2,0.30660772901649413
10104,2021-12-31,ORCL,0.0,0.25,0.0,0.5,5,1.1980809835703838
10104,2022-02-28,ORCL,-0.5,-0.5,-1.0,-1.0,1,0.5
10104,2022-03-31,ORCL,0.0,0.5,0.0,1.0,4,2.18174604268236
10104,2022-05-31,ORCL,0.0625,0.0625,1.0,1.0,1,0.0625
10104,2022-06-30,ORCL,-0.1627265196954325,-0.2252265196954325,0.0,-1.0,2,1.648720808832381
10104,2022-08-31,ORCL,-0.27602237841845306,-0.11329585872302056,-2.0,-2.0,1,0.13801118920922653
10104,2022-09-30,ORCL,0.0,0.27602237841845306,0.0,2.0,2,0.39083312514402807
10104,2022-10-31,ORCL,-0.3089985722842371,-0.3089985722842371,0.0,0.0,3,0.738751985835356
10104,2022-11-30,ORCL,-0.5520447568369062,-0.24304618455266913,-1.0,-1.0,1,0.5520447568369062
10104,2023-01-31,ORCL,-0.3799186262765142,0.17212613056039205,-1.0,0.0,4,0.5537302728887344
10104,2023-03-31,ORCL,0.12500000000000003,0.5049186262765142,0.5,1.5,2,0.25000000000000006
10104,2023-05-31,ORCL,0.0,-0.12500000000000003,0.0,-0.5,1,1.0
10104,2023-06-30,ORCL,-0.3047534135511189,-0.3047534135511189,-0.6666666666666666,-0.6666666666666666,3,0.5238752790597965
10104,2023-07-31,ORCL,0.0,0.3047534135511189,0.0,0.6666666666666666,1,0.25
10104,2023-08-31,ORCL,-0.1857492861421186,-0.1857492861421186,-2.0,-2.0,1,0.0928746430710593
10104,2023-09-30,ORCL,-0.7922449221163101,-0.6064956359741915,-0.8333333333333334,1.1666666666666665,6,0.9236361312724897
10104,2023-10-31,ORCL,-0.11321545803298831,0.6790294640833219,-1.0,-0.16666666666666663,1,0.11321545803298831
10104,2023-12-31,ORCL,-0.6729500963161781,-0.5597346382831898,-1.0,0.0,1,0.6729500963161781
10104,2024-01-31,ORCL,0.0,0.6729500963161781,0.0,1.0,1,0.22643091606597668
10104,2024-03-31,ORCL,-1.0127270339934449,-1.0127270339934449,-1.6666666666666667,-1.6666666666666667,3,0.674601041075767
10104,2024-04-30,ORCL,0.0,1.0127270339934449,0.0,1.6666666666666667,1,0.27602237841845306
10104,2024-07-31,ORCL,-0.410167678003819,-0.410167678003819,-1.0,-1.0,1,0.410167678003819
10104,2024-09-30,ORCL,-0.3880111892092265,0.022156488794592477,-1.0,0.0,2,0.3880111892092265
10104,2024-10-31,ORCL,0.0,0.3880111892092265,0.0,1.0,1,0.45286183213195336
10104,2024-11-30,ORCL,-0.20508383900190952,-0.20508383900190952,-1.0,-1.0,1,0.20508383900190952
10104,2024-12-31,ORCL,0.672950096316178,0.8780339353180875,1.0,2.0,2,0.398975048158089
10107,2014-12-31,MSFT,0.031811997840255984,,-0.3333333333333333,,3,0.4210498342916974
10107,2015-01-31,MSFT,0.820335356007638,0.788523358167382,0.25,0.5833333333333333,4,2.839185644956172
10107,2015-04-30,MSFT,-1.1906558751109781,-2.010991231118616,-1.3333333333333333,-1.5833333333333333,3,1.097781232039919
10107,2015-05-31,MSFT,-0.5397360963632816,0.6509197787476966,-1.0,0.33333333333333326,2,0.5397360963632816
10107,2015-06-30,MSFT,0.0,0.5397360963632816,0.0,1.0,1,0.12500000000000003
10107,2015-07-31,MSFT,-0.20508383900190952,-0.20508383900190952,-1.0,-1.0,1,0.20508383900190952
10107,2015-08-31,MSFT,-0.33647504815808904,-0.13139120915617952,-2.0,-1.0,1,0.16823752407904452
10107,2015-10-31,MSFT,-0.9057236642639067,-0.5692486161058177,-2.0,0.0,1,0.45286183213195336
10107,2015-11-30,MSFT,-2.0,-1.0942763357360934,-2.0,0.0,1,1.0
10107,2015-12-31,MSFT,0.0,2.0,0.0,2.0,1,0.27602237841845306
10107,2016-01-31,MSFT,-0.5658655807012227,-0.5658655807012227,-1.0,-1.0,3,0.5658655807012227
10107,2016-02-29,MSFT,-0.0625,0.5033655807012227,-0.5,0.5,2,0.125
10107,2016-03-31,MSFT,-0.20508383900190946,-0.14258383900190946,-1.0,-0.5,2,0.171547514105568
10107,2016-05-31,MSFT,0.0,0.20508383900190946,0.0,1.0,1,0.22643091606597668
10107,2016-06-30,MSFT,-0.10254191950095473,-0.10254191950095473,-1.0,-1.0,1,0.10254191950095473
10107,2016-07-31,MSFT,0.0,0.10254191950095473,0.0,1.0,1,0.27602237841845306
10107,2016-10-31,MSFT,-1.044448668600415,-1.044448668600415,-1.5,-1.5,2,0.7079736204423261
10107,2016-11-30,MSFT,-0.5024532944844298,0.5419953741159853,-0.6666666666666666,0.8333333333333334,3,0.6404644836936563
10107,2016-12-31,MSFT,-0.3714985722842371,0.13095472220019266,-1.0,-0.33333333333333337,1,0.3714985722842371
10107,2017-01-31,MSFT,-0.2028618321319534,0.1686367401522837,-0.3333333333333333,0.6666666666666667,3,0.8278618321319533
10107,2017-03-31,MSFT,-0.05660772901649415,0.14625410311545928,-1.0,-0.6666666666666667,1,0.05660772901649415
10107,2017-04-30,MSFT,-2.38366785658375,-2.3270601275672558,-1.5,-0.5,2,1.563332500576112
10107,2017-06-30,MSFT,-1.0,1.3836678565837501,-1.0,0.5,1,1.0
10107,2017-07-31,MSFT,-0.7429971445684742,0.2570028554315258,-2.0,-1.0,1,0.3714985722842371
10107,2017-09-30,MSFT,0.0,0.7429971445684742,0.0,2.0,1,0.0928746430710593
10107,2017-10-31,MSFT,-2.1380111892092266,-2.1380111892092266,-2.0,-2.0,2,1.0690055946046133
10107,2017-11-30,MSFT,-0.41016767800381904,1.7278435112054076,-2.0,0.0,1,0.20508383900190952
10107,2018-01-31,MSFT,-0.45286183213195336,-0.04269415412813432,-1.0,1.0,1,0.45286183213195336
10107,2018-03-31,MSFT,-0.45286183213195336,0.0,-2.0,-1.0,1,0.22643091606597668
10107,2018-04-30,MSFT,-0.7429971445684742,-0.29013531243652085,-0.5,1.5,2,0.9929971445684742
10107,2018-06-30,MSFT,-1.1095068271022377,-0.3665096825337635,-1.0,-0.5,2,1.1095068271022377
10107,2018-09-30,MSFT,-0.5520447568369061,0.5574620702653316,-2.0,-1.0,1,0.27602237841845306
10107,2018-10-31,MSFT,-0.7044214636124656,-0.15237670677555948,-1.5,0.5,2,0.4283990851940125
10107,2019-02-28,MSFT,-0.47643091606597665,0.22799054754648895,-0.6666666666666666,0.8333333333333334,3,0.569305559137036
10107,2019-03-31,MSFT,-0.9885728800866824,-0.5121419640207058,-1.0,-0.33333333333333337,2,0.9885728800866824
10107,2019-10-31,MSFT,-0.6857492861421186,0.3028235939445638,-1.5,-0.5,2,0.5928746430710593
10107,2019-12-31,MSFT,-0.13801118920922653,0.5477380969328921,-1.0,0.5,1,0.13801118920922653
10107,2020-01-31,MSFT,-0.25,-0.11198881079077347,-1.0,0.0,1,0.25
10107,2020-04-30,MSFT,-0.8810083337777007,-0.6310083337777007,-0.6666666666666666,0.33333333333333337,3,0.9435083337777007
10107,2020-05-31,MSFT,-0.6095068271022377,0.271501506675463,-1.0,-0.33333333333333337,1,0.6095068271022377
10107,2020-06-30,MSFT,-0.27602237841845306,0.33348444868378463,-1.0,0.0,1,0.27602237841845306
10107,2020-07-31,MSFT,-0.6729500963161781,-0.396927717897725,-0.5,0.5,2,1.1258119284481314
10107,2020-11-30,MSFT,-0.6523767067755595,0.020573389540618603,-1.5,-1.0,2,0.5761883533877797
10107,2020-12-31,MSFT,-0.45286183213195336,0.19951487464360612,-2.0,-0.5,1,0.22643091606597668
10107,2021-01-31,MSFT,0.0,0.45286183213195336,0.0,2.0,2,1.172950096316178
10107,2021-03-31,MSFT,-0.20508383900190946,-0.20508383900190946,-1.0,-1.0,2,0.20508383900190946
10107,2021-04-30,MSFT,-2.7300840686800973,-2.525000229678188,-1.25,-0.25,4,2.277222236548144
10107,2021-05-31,MSFT,-0.32061423085460394,2.4094698378254935,-1.0,0.25,2,0.32061423085460394
10107,2021-06-30,MSFT,-0.6652602148698945,-0.34464598401529056,-1.5,-0.5,2,0.6086524858534004
10107,2021-08-31,MSFT,-0.5047125722371335,0.160547642632761,-1.5,0.0,2,0.4205938101976112
10107,2021-09-30,MSFT,-1.4140335676276796,-0.9093209953905461,-0.75,0.75,4,1.483039162232293
10107,2021-10-31,MSFT,-1.3459001926323562,0.06813337499532346,-2.0,-1.25,1,0.6729500963161781
10107,2021-11-30,MSFT,-0.5094695611484475,0.8364306314839086,-1.0,1.0,2,0.5094695611484475
10107,2021-12-31,MSFT,-1.759369760155353,-1.2499001990069054,-1.5,-0.5,4,1.4019092143778842
10107,2022-01-31,MSFT,-1.3091136151926066,0.45025614496274646,-0.75,0.75,4,1.9186204422948443
10107,2022-04-30,MSFT,-1.2710058764405243,0.03810773875208229,-1.25,-0.5,4,1.0445749603745478
10107,2022-06-30,MSFT,0.0,1.2710058764405243,0.0,1.25,1,0.08411876203952226
10107,2022-07-31,MSFT,-0.702381470173297,-0.702381470173297,-1.0,-1.0,2,0.702381470173297
10107,2022-08-31,MSFT,-0.16823752407904452,0.5341439460942525,-1.0,0.0,2,0.2221299512487488
10107,2022-09-30,MSFT,-0.9057236642639067,-0.7374861401848622,-0.5,0.5,2,1.3585854963958601
10107,2022-10-31,MSFT,-1.3459001926323562,-0.44017652836844945,-1.0,-0.5,2,1.672950096316178
10107,2022-11-30,MSFT,-0.145193947992393,1.2007062446399632,-0.6666666666666666,0.33333333333333337,3,0.207693947992393
10107,2022-12-31,MSFT,0.0,0.145193947992393,0.0,0.6666666666666666,1,0.07618835338777971
10107,2023-01-31,MSFT,-1.3284081662955205,-1.3284081662955205,-0.2,-0.2,5,2.6231317501315172
10107,2023-02-28,MSFT,-0.25122664724221483,1.0771815190533056,-1.0,-0.8,3,0.6047865962295397
10107,2023-04-30,MSFT,-6.018850288948534,-5.76762364170632,-1.1666666666666667,-0.16666666666666674,6,4.628357116050772
10107,2023-05-31,MSFT,-0.13801118920922653,5.880839099739307,-0.5,0.6666666666666667,2,0.21419954259700624
10107,2023-07-31,MSFT,-2.061447328527813,-1.9234361393185866,-1.0,-0.5,3,1.707768421100813
10107,2023-09-30,MSFT,-0.6729500963161781,1.3884972322116351,-0.3333333333333333,0.6666666666666667,3,1.4875407624203252
10107,2023-10-31,MSFT,-1.4987579538188336,-0.8258078575026555,-1.25,-0.9166666666666667,4,1.4146391917793113
10107,2023-11-30,MSFT,-0.13801118920922656,1.360746764609607,-2.0,-0.75,1,0.06900559460461328
10107,2023-12-31,MSFT,-0.2372431186836578,-0.09923192947443124,-1.0,1.0,2,0.2372431186836578
10107,2024-01-31,MSFT,-0.27602237841845306,-0.03877925973479526,-1.0,0.0,1,0.27602237841845306
10107,2024-02-29,MSFT,-0.5778618321319533,-0.30183945371350024,-1.5,-0.5,2,0.5153618321319533
10107,2024-03-31,MSFT,-0.657089279012693,-0.07922744688073968,-1.6666666666666667,-0.16666666666666674,3,0.49678216358539096
10107,2024-04-30,MSFT,-0.6729500963161781,-0.015860817303485097,-1.0,0.6666666666666667,1,0.6729500963161781
10107,2024-07-31,MSFT,-0.410167678003819,0.2627824183123591,-1.0,0.0,1,0.410167678003819
10107,2024-08-31,MSFT,-0.9057236642639067,-0.49555598626008773,-1.0,0.0,1,0.9057236642639067
10107,2024-09-30,MSFT,0.0,0.9057236642639067,0.0,1.0,1,0.5
10107,2024-10-31,MSFT,0.0,0.0,0.0,0.0,1,0.10254191950095473
10107,2024-11-30,MSFT,-0.08411876203952226,-0.08411876203952226,-1.0,-1.0,1,0.08411876203952226
10138,2014-12-31,TROW,0.0,,0.0,,1,0.0625
10138,2015-01-31,TROW,0.22643091606597668,0.22643091606597668,0.5,0.5,2,0.31930555913703595
10138,2015-06-30,TROW,-0.6729500963161781,-0.8993810123821547,-0.3333333333333333,-0.8333333333333333,3,0.8486655543491664
10138,2015-08-31,TROW,0.0,0.6729500963161781,0.0,0.3333333333333333,1,0.07618835338777971
10138,2016-03-31,TROW,0.0,0.0,0.0,0.0,1,0.20508383900190952
10138,2016-07-31,TROW,0.0,0.0,0.0,0.0,1,0.3047534135511189
10138,2017-03-31,TROW,0.22643091606597668,0.22643091606597668,0.5,0.5,2,0.28303864508247084
10138,2017-04-30,TROW,0.0,-0.22643091606597668,0.0,-0.5,1,0.6729500963161781
10138,2017-09-30,TROW,-0.7177934365066833,-0.7177934365066833,0.0,0.0,2,0.9228772755085927
10138,2017-10-31,TROW,0.0,0.7177934365066833,0.0,0.0,1,0.07618835338777971
10138,2018-01-31,TROW,-0.20508383900190946,-0.20508383900190946,-2.0,-2.0,1,0.10254191950095473
10138,2018-05-31,TROW,-0.43151475506788617,-0.2264309160659767,-1.0,1.0,2,0.43151475506788617
10138,2018-09-30,TROW,0.0,0.43151475506788617,0.0,1.0,1,0.0928746430710593
10138,2018-10-31,TROW,-0.12500000000000003,-0.12500000000000003,-0.5,-0.5,2,0.6770447568369062
10138,2018-11-30,TROW,-0.16823752407904452,-0.04323752407904449,-1.0,-0.5,1,0.16823752407904452
10138,2018-12-31,TROW,0.0,0.16823752407904452,0.0,1.0,1,0.15237670677555945
10138,2019-01-31,TROW,-1.0,-1.0,-0.5,-0.5,2,1.0690055946046133
10138,2019-02-28,TROW,-0.0625,0.9375,-1.0,-0.5,1,0.0625
10138,2019-03-31,TROW,0.0,0.0625,0.0,1.0,1,0.820335356007638
10138,2019-10-31,TROW,0.0,0.0,0.0,0.0,1,0.0928746430710593
10138,2019-12-31,TROW,0.0,0.0,0.0,0.0,1,0.13801118920922653
10138,2020-01-31,TROW,-0.05660772901649415,-0.05660772901649415,-1.0,-1.0,1,0.05660772901649415
10138,2020-03-31,TROW,0.5,0.5566077290164941,1.0,2.0,1,0.5
10138,2020-11-30,TROW,0.0,-0.5,0.0,-1.0,1,0.336475048158089
10138,2021-01-31,TROW,0.0,0.0,0.0,0.0,1,0.07618835338777971
10138,2021-03-31,TROW,0.0,0.0,0.0,0.0,1,0.9057236642639067
10138,2021-10-31,TROW,0.0,0.0,0.0,0.0,2,1.1531648225722932
10138,2021-12-31,TROW,-0.02134707706406716,-0.02134707706406716,0.0,0.0,2,0.43151475506788617
10138,2022-01-31,TROW,0.0928746430710593,0.11422172013512646,1.0,1.0,1,0.0928746430710593
10138,2022-04-30,TROW,0.0,-0.0928746430710593,0.0,-1.0,1,0.15237670677555945
10138,2022-06-30,TROW,0.820335356007638,0.820335356007638,0.5,0.5,2,0.9885728800866824
10138,2022-10-31,TROW,1.0190195229869272,0.19868416697928926,1.0,0.5,2,1.0190195229869272
10138,2022-12-31,TROW,0.0,-1.0190195229869272,0.0,-1.0,1,0.18574928614211855
10138,2023-05-31,TROW,0.0,0.0,0.0,0.0,1,0.05660772901649415
10138,2024-01-31,TROW,0.10254191950095473,0.10254191950095473,1.0,1.0,1,0.10254191950095473
10138,2024-04-30,TROW,0.0,-0.10254191950095473,0.0,-1.0,1,0.15237670677555945
10138,2024-08-31,TROW,0.6729500963161781,0.6729500963161781,1.0,1.0,1,0.6729500963161781
10138,2024-09-30,TROW,0.0,-0.6729500963161781,0.0,-1.0,1,0.15237670677555945
10145,2015-03-31,ACD,0.0,,0.0,,1,1.0
10145,2015-07-31,ACD,-0.820335356007638,-0.820335356007638,-1.0,-1.0,1,0.820335356007638
10145,2015-11-30,ACD,-0.0928746430710593,0.7274607129365787,-1.0,0.0,1,0.0928746430710593
10145,2016-03-31,ACD,0.0,0.0928746430710593,0.0,1.0,1,0.18574928614211855
10145,2016-12-31,ACD,-0.3047534135511189,-0.3047534135511189,-1.0,-1.0,1,0.3047534135511189
10145,2017-02-28,ACD,-2.0,-1.695246586448881,-2.0,-1.0,1,1.0
10145,2017-06-30,ACD,-0.3714985722842371,1.6285014277157628,-1.0,1.0,1,0.3714985722842371
10145,2017-08-31,ACD,0.0,0.3714985722842371,0.0,1.0,1,0.18574928614211855
10145,2017-10-31,ACD,-0.07618835338777971,-0.07618835338777971,-1.0,-1.0,1,0.07618835338777971
10145,2017-12-31,ACD,0.0,0.07618835338777971,0.0,1.0,1,0.20508383900190952
10145,2018-01-31,ACD,0.0,0.0,0.0,0.0,1,0.0625
10145,2018-02-28,ACD,-0.25,-0.25,-1.0,-1.0,1,0.25
10145,2018-04-30,ACD,-1.1040895136738125,-0.8540895136738125,-2.0,-1.0,1,0.5520447568369062
10145,2018-06-30,ACD,-1.4859942891369484,-0.38190477546313595,-2.0,0.0,1,0.7429971445684742
10145,2018-07-31,ACD,-0.5481788672130455,0.9378154219239029,-1.0,1.0,2,0.5481788672130455
10145,2018-08-31,ACD,-0.336475048158089,0.21170381905495655,-1.0,0.0,1,0.336475048158089
10145,2018-10-31,ACD,-0.9057236642639067,-0.5692486161058177,-0.5,0.5,4,0.7040884793741682
10145,2019-01-31,ACD,-0.18160772901649413,0.7241159352474126,-0.75,-0.25,4,0.27448237208755344
10145,2019-03-31,ACD,-0.820335356007638,-0.6387276269911438,-1.0,-0.25,1,0.820335356007638
10145,2019-04-30,ACD,-0.5,0.32033535600763796,-2.0,-1.0,1,0.25
10145,2019-07-31,ACD,0.0,0.5,0.0,2.0,1,0.9057236642639067
10145,2019-12-31,ACD,-0.22643091606597668,-0.22643091606597668,-1.0,-1.0,1,0.22643091606597668
10145,2020-01-31,ACD,-0.45286183213195336,-0.22643091606597668,-1.0,0.0,1,0.45286183213195336
10145,2020-03-31,ACD,-0.410167678003819,0.042694154128134376,-0.3333333333333333,0.6666666666666667,3,1.8630295101357723
10145,2020-04-30,ACD,-0.8679971445684742,-0.45782946656465523,-1.0,-0.6666666666666667,2,0.8679971445684742
10145,2020-05-31,ACD,-0.336475048158089,0.5315220964103853,-0.5,0.5,2,0.398975048158089
10145,2020-08-31,ACD,0.0,0.336475048158089,0.0,0.5,1,0.12500000000000003
10145,2020-11-30,ACD,0.0,0.0,0.0,0.0,2,0.580775791969572
10145,2020-12-31,ACD,-0.18574928614211855,-0.18574928614211855,-1.0,-1.0,1,0.18574928614211855
10145,2021-02-28,ACD,0.0,0.18574928614211855,0.0,1.0,1,0.27602237841845306
10145,2021-04-30,ACD,0.42704475683690624,0.42704475683690624,0.0,0.0,2,0.6770447568369062
10145,2021-06-30,ACD,0.0,-0.42704475683690624,0.0,0.0,1,0.0928746430710593
10145,2021-07-31,ACD,0.0,0.0,0.0,0.0,1,0.336475048158089
10145,2021-10-31,ACD,0.820335356007638,0.820335356007638,1.0,1.0,2,0.5030423210748782
10145,2021-11-30,ACD,-0.5,-1.320335356007638,-1.0,-2.0,1,0.5
10145,2021-12-31,ACD,-0.22643091606597668,0.27356908393402335,-0.5,0.5,2,0.3289728355669314
10145,2022-01-31,ACD,0.0,0.22643091606597668,0.0,0.5,2,0.2547548807467318
10145,2022-07-31,ACD,0.46697476615002115,0.46697476615002115,-0.3333333333333333,-0.3333333333333333,3,1.7013436897853387
10145,2022-10-31,ACD,0.0,-0.46697476615002115,0.0,0.3333333333333333,2,1.578673760580085
10145,2023-07-31,ACD,0.0,0.0,0.0,0.0,1,0.9057236642639067
10145,2023-08-31,ACD,0.0,0.0,0.0,0.0,1,0.18574928614211855
10145,2023-12-31,ACD,0.0,0.0,0.0,0.0,1,0.18574928614211855
10145,2024-03-31,ACD,-0.44768692567201684,-0.44768692567201684,-1.0,-1.0,2,0.44768692567201684
10145,2024-04-30,ACD,0.0,0.44768692567201684,0.0,1.0,1,0.22643091606597668
10145,2024-07-31,ACD,-0.410167678003819,-0.410167678003819,-1.0,-1.0,1,0.410167678003819
10145,2024-09-30,ACD,0.0,0.410167678003819,0.0,1.0,2,0.23088583228028584
10145,2024-10-31,ACD,-0.10254191950095473,-0.10254191950095473,-0.2,-0.2,5,2.6965980843409736
10145,2024-11-30,ACD,-0.18574928614211855,-0.08320736664116382,-1.0,-0.8,1,0.18574928614211855
10145,2024-12-31,ACD,-0.13801118920922653,0.04773809693289202,-0.5,0.5,2,0.25122664724221483
10147,2014-12-31,EMC,0.0,,0.0,,2,0.375
10147,2015-02-28,EMC,-0.08411876203952226,-0.08411876203952226,-1.0,-1.0,1,0.08411876203952226
10147,2015-03-31,EMC,0.0,0.08411876203952226,0.0,1.0,3,1.2003798484434176
10147,2015-04-30,EMC,-0.5566077290164941,-0.5566077290164941,-0.75,-0.75,4,0.8844695611484475
10147,2015-05-31,EMC,0.0,0.5566077290164941,0.0,0.75,1,0.3714985722842371
10147,2015-06-30,EMC,0.0,0.0,0.0,0.0,1,0.22643091606597668
10147,2015-07-31,EMC,-0.9057236642639067,-0.9057236642639067,-0.6666666666666666,-0.6666666666666666,3,1.0914729504060252
10147,2015-09-30,EMC,-0.5778618321319534,0.3278618321319533,-0.6666666666666666,0.0,3,0.6910772901649417
10147,2015-10-31,EMC,-0.26559216480854775,0.31226966732340566,-0.25,0.41666666666666663,8,1.7059986388688857
10147,2015-11-30,EMC,-0.0928746430710593,0.17271752173748844,-0.5,-0.25,2,0.24525134984661875
10147,2015-12-31,EMC,-0.06900559460461328,0.023869048466446025,-1.0,-0.5,1,0.06900559460461328
10147,2016-01-31,EMC,-0.6729500963161781,-0.6039445017115648,-0.5,0.5,2,0.8586993824582967
10147,2016-02-29,EMC,-0.3047534135511189,0.3681966827650592,-2.0,-1.5,1,0.15237670677555945
10147,2016-04-30,EMC,-0.9228772755085927,-0.6181238619574738,-1.0,1.0,2,0.9228772755085927
10147,2016-05-31,EMC,0.0,0.9228772755085927,0.0,1.0,1,0.6729500963161781
