datadate,permno,ticker,comnam,ret_fwd_1
2020-12-31,10258,CLDX,CELLDEX THERAPEUTICS INC,0.233918
2020-12-31,14179,AR,ANTERO RESOURCES CORP,0.273294
2020-12-31,15168,VSTO,VISTA OUTDOOR INC,0.227594
2020-12-31,16268,HOME,AT HOME GROUP INC,0.576226
2020-12-31,84275,UNFI,UNITED NATURAL FOODS INC,0.6955790000000001
2020-12-31,86128,HZO,MARINEMAX INC,0.194019
2020-12-31,89301,GME,GAMESTOP CORP NEW,-0.118917
2020-12-31,91262,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC,-0.049972
2020-12-31,92089,GRBK,GREEN BRICK PARTNERS INC,-0.133375
2020-12-31,92213,RIOT,RIOT BLOCKCHAIN INC,0.207669
