datadate,permno,ticker,comnam,ret_fwd_1
2020-12-31,10421,SKYW,SKYWEST INC,-0.032846
2020-12-31,11481,EBIX,EBIX INC,0.371246
2020-12-31,12413,ZGNX,ZOGENIX INC,-0.051626
2020-12-31,12758,ECOL,U S ECOLOGY INC NEW,-0.09176
2020-12-31,12788,KOS,KOSMOS ENERGY LTD DE,-0.055419
2020-12-31,12796,SAVE,SPIRIT AIRLINES INC,0.060841
2020-12-31,12880,AMCX,A M C NETWORKS INC,0.381505
2020-12-31,12913,CHEF,CHEFS WAREHOUSE INC,0.062181
2020-12-31,13108,GRPN,GROUPON INC,-0.100771
2020-12-31,13244,MTDR,MATADOR RESOURCES CO,0.266898
2020-12-31,13318,YELP,YELP INC,-0.0025489999999999
2020-12-31,13643,ICPT,INTERCEPT PHARMACEUTICALS INC,0.426621
2020-12-31,13730,PBF,P B F ENERGY INC,0.192858
2020-12-31,13878,MDXG,MIMEDX GROUP INC,0.081398
2020-12-31,14045,LIND,LINDBLAD EXPEDITIONS HLDS INC,-0.083044
2020-12-31,14422,CARA,CARA THERAPEUTICS INC,0.235855
2020-12-31,14459,INGN,INOGEN INC,0.095021
2020-12-31,14503,OUT,OUTFRONT MEDIA INC,-0.068096
2020-12-31,14632,DNOW,NOW INC,0.154496
2020-12-31,14773,PARR,PAR PACIFIC HOLDINGS INC,-0.050172
2020-12-31,14969,GWB,GREAT WESTERN BANCORP INC,0.148225
2020-12-31,15014,PLAY,DAVE & BUSTERS ENTERTAINMENT INC,0.133145
2020-12-31,15092,LC,LENDINGCLUB CORP,0.027362
2020-12-31,15429,LNTH,LANTHEUS HOLDINGS INC,0.205979
2020-12-31,15921,WBT,WELBILT INC,-0.02207
2020-12-31,16119,ATKR,ATKORE INTERNATIONAL GROUP INC,0.078956
2020-12-31,16186,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,0.213741
2020-12-31,16432,GT,GOODYEAR TIRE & RUBBER CO,-0.033097
2020-12-31,16497,CNDT,CONDUENT INC,0.0040669999999999
2020-12-31,16557,NEX,NEXTIER OILFIELD SOLUTIONS INC,-0.034984
2020-12-31,16617,PUMP,PROPETRO HOLDING CORP,0.081091
2020-12-31,16696,CARS,CARS COM INC,0.027334
2020-12-31,16705,GTHX,G1 THERAPEUTICS INC,0.341201
2020-12-31,16771,MGY,MAGNOLIA OIL & GAS CORP,0.199617
2020-12-31,16967,CARG,CARGURUS INC,-0.07826
2020-12-31,17126,NMRK,NEWMARK GROUP INC,-0.072802
2020-12-31,17154,ODT,ODONATE THERAPEUTICS INC,0.203546
2020-12-31,17281,WHD,CACTUS INC,0.004887
2020-12-31,17672,EAF,GRAFTECH INTERNATIONAL LTD NEW,-0.090156
2020-12-31,17783,CHX,CHAMPIONX CORP,-0.000754
2020-12-31,17958,CNST,CONSTELLATION PHARMA INC,0.144692
2020-12-31,17977,TLRY,TILRAY INC,1.191183
2020-12-31,18063,EB,EVENTBRITE INC,-0.0139119999999999
2020-12-31,18376,ALEC,ALECTOR INC,0.1129199999999999
2020-12-31,18377,GOSS,GOSSAMER BIO INC,0.044367
2020-12-31,18845,IHRT,IHEARTMEDIA INC,0.120085
2020-12-31,19721,VVI,VIAD CORP,0.212754
2020-12-31,20618,CRS,CARPENTER TECHNOLOGY CORP,0.072702
2020-12-31,28345,MUR,MURPHY OIL CORP,0.022214
2020-12-31,32707,HP,HELMERICH & PAYNE INC,0.0482589999999999
2020-12-31,34948,OXM,OXFORD INDUSTRIES INC,-0.000755
2020-12-31,42796,MDP,MEREDITH CORP,0.142087
2020-12-31,43123,ATI,ALLEGHENY TECHNOLOGIES,0.014211
2020-12-31,50623,MTSC,M T S SYSTEMS CORP,0.006434
2020-12-31,54594,AIR,A A R CORP,-0.073816
2020-12-31,58975,OII,OCEANEERING INTERNATIONAL INC,0.062793
2020-12-31,59045,KEX,KIRBY CORP,-0.020744
2020-12-31,61743,DLX,DELUXE CORP,0.160516
2020-12-31,62341,PDCE,P D C ENERGY INC,0.057377
2020-12-31,75070,INT,WORLD FUEL SERVICES CORP,-0.018393
2020-12-31,75905,GIII,G III APPAREL GROUP INC,0.138906
2020-12-31,76722,STFC,STATE AUTO FINANCIAL CORP,-0.067744
2020-12-31,76838,PRA,PROASSURANCE CORP,0.030254
2020-12-31,77354,SCHL,SCHOLASTIC CORP,0.036721
2020-12-31,77528,STBA,S & T BANCORP INC,0.022444
2020-12-31,78170,SM,S M ENERGY CO,0.370815
2020-12-31,79857,PTEN,PATTERSON U T I ENERGY INC,0.169102
2020-12-31,80034,SHOO,MADDEN STEVEN LTD,-0.048798
2020-12-31,80223,BPFH,BOSTON PRIVATE FINL HLDGS INC,0.442504
2020-12-31,81666,HA,HAWAIIAN HOLDINGS INC,0.1055499999999999
2020-12-31,81740,SBGI,SINCLAIR BROADCAST GROUP INC,-0.010775
2020-12-31,82272,MD,MEDNAX INC,0.111147
2020-12-31,82508,MYGN,MYRIAD GENETICS INC,0.393073
2020-12-31,84041,TGI,TRIUMPH GROUP INC NEW,0.345337
2020-12-31,84348,VSAT,VIASAT INC,0.333438
2020-12-31,84780,KNL,KNOLL INC,0.018974
2020-12-31,85390,PLCE,CHILDRENS PLACE INC,0.466367
2020-12-31,85726,DENN,DENNYS CORP,0.071426
2020-12-31,86544,BCOR,BLUCORA INC,0.040755
2020-12-31,87487,BGCP,B G C PARTNERS INC,-0.1126
2020-12-31,88280,BHLB,BERKSHIRE HILLS BANCORP INC,-0.031642
2020-12-31,88343,PACW,PACWEST BANCORP DE,-0.124663
2020-12-31,89036,NTUS,NATUS MEDICAL INC,0.215968
2020-12-31,89244,WW,W W INTERNATIONAL INC,0.088425
2020-12-31,89901,WLL,WHITING PETROLEUM CORP NEW,-0.1865
2020-12-31,90409,HURN,HURON CONSULTING GROUP INC,-0.101712
2020-12-31,90440,NP,NEENAH INC,-0.079637
2020-12-31,90988,BKD,BROOKDALE SENIOR LIVING INC,0.115024
2020-12-31,90989,CCO,CLEAR CHANNEL OUTDOOR HLDGS NEW,0.205961
2020-12-31,91215,DK,DELEK U S HOLDINGS INC NEW,0.167293
2020-12-31,91683,SBH,SALLY BEAUTY HOLDINGS INC,0.157875
2020-12-31,91915,CNK,CINEMARK HOLDINGS INC,0.16245
2020-12-31,92143,PRO,P R O S HOLDINGS INC,-0.1700819999999999
2020-12-31,92326,CVI,C V R ENERGY,0.147551
2020-12-31,92469,SATS,ECHOSTAR CORP,-0.0118979999999999
2020-12-31,93423,SIX,SIX FLAGS ENTERTAINMENT CORP,0.002833
